	Endodermis	Trichoblast	Columella	Phloem Pole Pericycle	Metaphloem & Companion Cell	Cortex	Lateral Root Cap	Atrichoblast	Xylem Pole Pericycle	Procambium	Protoxylem	Metaxylem	Protophloem
AT3G07510	0.038596503	0.059758127	0.0534418	0.033501137	0.038877882	0.102471836	0.1344738	0.08793649	0.030056605	0.03310141	0.2930923	0.1338768	0.1837204
AT3G07520	0.001651853	0.0032679948	0.0	0.0018298948	0.0	0.0018195099	0.0016475188	0.0006675525	0.00059123494	0.0021338984	0.0	0.0	0.0
AT3G07525	0.036776517	0.02341655	0.031223252	0.05953529	0.05209647	0.029100714	0.012990261	0.011355688	0.06325959	0.045082185	0.009208024	0.040183883	0.027478172
AT3G07530	0.0031449243	0.0016099979	0.014359953	0.009522391	0.005747741	0.0026287823	0.011634509	0.0047095255	0.0032157048	0.008123812	0.00184215	0.0	0.0
AT3G07540	0.0014539688	0.00021586912	0.0	0.00511826	0.0	0.002041186	0.0019169885	0.0011136553	0.0003486036	0.0002758089	0.0	0.0	0.0
AT3G07550	0.011596039	0.010970802	0.021194777	0.0145539865	0.0064894827	0.022401413	0.017301507	0.021232301	0.012642322	0.008610787	0.001730642	0.01411528	0.02270948
AT3G07560	0.30118376	0.21977921	0.35312167	0.24759446	0.13238935	0.360716	0.22029544	0.26982942	0.21173939	0.2414897	0.22877696	0.19970039	0.2529893
AT3G07565	0.31512934	0.39713952	0.5114733	0.27280536	0.28921118	0.39166522	0.45769507	0.36806926	0.24943553	0.31391943	0.1778119	0.23288272	0.28213215
AT3G07568	0.5749434	1.0634394	0.28780895	0.6426799	1.0684863	0.5591108	0.51127195	0.6191168	0.83339244	0.71286386	0.659458	0.92595094	0.5792057
AT3G07570	0.4629678	0.53282	0.116229974	0.21528581	0.15735266	0.45833018	0.17353423	0.49333137	0.14223681	0.19525371	0.2363064	0.32947016	0.34077358
AT3G07580	0.03609876	0.09749874	0.10036674	0.035804227	0.0632237	0.14049946	0.24788676	0.20741898	0.022091504	0.023804173	0.027477082	0.022680238	0.033215202
AT3G07590	0.06461267	0.041976135	0.09751952	0.06265708	0.052060608	0.035737574	0.21265408	0.09420328	0.15148695	0.04186407	0.0042423652	0.1015278	0.0
AT3G07600	0.0021609026	0.0614908	0.0	0.0071570086	0.0	0.010764775	0.004778624	0.022375768	0.0054638186	0.003750182	0.0	0.0	0.0
AT3G07610	0.03307654	0.04675117	0.09379995	0.026517322	0.023736745	0.036263645	0.06743515	0.035157673	0.029883618	0.016697489	0.030883227	0.041131705	0.06604792
AT3G07630	0.05214706	0.05612065	0.056462828	0.04779884	0.051056217	0.036773283	0.105748005	0.04767668	0.083605826	0.04459738	0.021226315	0.04047399	0.06372043
AT3G07640	0.06945058	0.06343199	0.06187551	0.050026048	0.10716235	0.020603659	0.11755318	0.08800678	0.079991914	0.03903546	0.02567236	0.050810747	0.07498658
AT3G07650	0.1368685	0.13474129	0.19645815	0.09569265	0.22399907	0.17075653	0.21897489	0.15880738	0.067000605	0.12135403	0.04212772	0.12118132	0.18272927
AT3G07660	0.11635853	0.10341369	0.14516337	0.080751695	0.07974925	0.095286176	0.14716287	0.14450268	0.10003668	0.11280138	0.091614336	0.13690431	0.071234785
AT3G07670	0.007664874	0.0025781828	0.011653152	0.013834545	0.0	0.015273298	0.014468453	0.0072984933	0.03332064	0.010521635	0.011667556	0.0014166462	0.009818824
AT3G07680	1.0728482	1.2788881	0.64280456	0.56674993	0.6007456	0.79307187	0.8733766	0.85859585	0.75169224	0.53807586	1.3858916	1.0182991	0.79843986
AT3G07690	0.0874989	0.06716365	0.033923805	0.037530426	0.03918215	0.0705529	0.057976518	0.07835751	0.05544631	0.033018574	0.0099335145	0.04180555	0.053987257
AT3G07700	0.053052355	0.026343655	0.05569159	0.045561254	0.03990133	0.09396208	0.038648523	0.045667525	0.052458912	0.019772546	0.014983827	0.0081046205	0.08759919
AT3G07720	0.47204927	0.24678439	0.34527186	0.39786553	0.3460431	0.54274565	0.33764893	0.22293702	0.4237798	0.19669701	0.090033256	0.100573264	0.11163602
AT3G07740	0.04144573	0.03289938	0.084345214	0.05322128	0.03713102	0.03348518	0.09807749	0.034274407	0.041638333	0.04543197	0.005884216	0.03731322	0.051520377
AT3G07750	0.02569092	0.0042252783	0.03694216	0.016438838	0.0064422856	0.014609869	0.065846756	0.03947638	0.03702309	0.013746065	0.0	0.008090713	0.0
AT3G07760	0.34400517	0.28110886	0.38792783	0.36287707	0.42544824	0.32112065	0.332822	0.3080491	0.31584403	0.41401076	0.32130522	0.4608677	0.51944697
AT3G07770	0.06132186	0.023005074	0.09229943	0.075807504	0.07408061	0.04548026	0.12994662	0.07687868	0.10690223	0.08439089	0.004913076	0.11474369	0.004950802
AT3G07780	0.23373327	0.24803282	0.41879788	0.09999116	0.13895094	0.255089	0.37121278	0.2860169	0.12149987	0.15522766	0.09545708	0.093624115	0.17718047
AT3G07790	0.3437426	0.29013252	0.41945636	0.239457	0.2174383	0.25281316	0.4990573	0.3096364	0.22348967	0.20595793	0.22221881	0.16283132	0.29659224
AT3G07800	0.10307374	0.10092919	0.094690636	0.11285967	0.04074025	0.08198642	0.100379385	0.092426844	0.07349667	0.095509924	0.27851093	0.24143966	0.16830792
AT3G07810	0.35702854	0.5405065	0.19301617	0.29671374	0.32553124	0.36460218	0.20221135	0.36452767	0.34676927	0.35252398	0.52796847	0.37125602	0.29855093
AT3G07830	0.0022307385	0.0025350319	0.002157552	0.0025245124	0.0013972151	0.0038461227	0.0072873286	0.0031709443	0.0047154445	0.0032653138	0.0	0.0	0.0
AT3G07860	0.0095945	0.003861788	0.015595814	0.009274592	0.0043178834	0.0077796695	0.037634183	0.022991894	0.015904568	0.003607207	0.0	0.0143560255	0.0
AT3G07870	0.16507883	0.18086746	0.02195429	0.13721445	0.06847856	0.10179448	0.0124995215	0.10090972	0.06730985	0.096880406	0.015342961	0.031133862	0.050958082
AT3G07880	0.59122354	1.8715739	0.28494513	0.5215432	0.6132517	0.53594655	0.23754294	0.4524545	0.65462375	0.584432	0.87931	1.2252413	0.6960206
AT3G07890	0.14312193	0.33568394	0.14981622	0.14626727	0.16440864	0.205116	0.19652899	0.22487627	0.11903352	0.13403113	0.19486716	0.14410052	0.15157264
AT3G07900	0.041409057	0.26306567	0.01144248	0.012026287	0.005134877	0.13659397	0.0059863594	0.19483066	0.006625959	0.009944278	0.03415611	0.002874758	0.0
AT3G07910	0.35340077	0.14454159	0.2026258	0.39100766	0.37998766	0.18319626	0.23449591	0.21731524	0.60039026	0.56286275	0.28560075	0.47767907	0.4583955
AT3G07930	0.025378883	0.004125841	0.0078841	0.013362729	0.01325481	0.0139370365	0.007971575	0.01407745	0.009822553	0.018632762	0.0009634448	0.01967137	0.004923045
AT3G07940	0.103420906	0.15455472	0.024034621	0.0	0.017462466	0.055725653	0.01564449	0.101885535	0.013285444	0.007680812	0.28407887	0.0	0.0
AT3G07950	0.2800529	0.26874328	0.20752002	0.17870787	0.18091844	0.27594325	0.32986438	0.27803183	0.17849377	0.16798986	0.49972022	0.5034776	0.42678818
AT3G07960	0.017677722	0.07782016	0.02623368	0.012064058	0.008280974	0.018489255	0.064347245	0.054269467	0.0117902765	0.008147936	0.015451116	0.010062212	0.0
AT3G07980	0.023594007	0.02827786	0.021460356	0.017449543	0.010815053	0.022304764	0.012239675	0.027496336	0.012162195	0.01683973	0.008243308	0.003349718	0.0069787293
AT3G07990	0.14619814	0.1512323	0.045297254	0.023063174	0.07986127	0.26129445	0.23078911	0.18522441	0.03166022	0.046179425	0.09853045	0.19638036	0.13606115
AT3G08000	0.007250175	0.00058362744	0.0028805581	0.0	0.0	0.002211698	0.0069422657	0.0057586594	0.0050083376	0.0	0.070995785	0.040192828	0.015612342
AT3G08010	0.013171887	0.006498577	0.012561432	0.0340692	0.014498624	0.014414883	0.024270365	0.009211501	0.056475807	0.032269925	0.03478028	0.077226795	0.029032806
AT3G08020	0.026173145	0.0078302575	0.028783064	0.008366641	0.004065128	0.015543072	0.026850846	0.022382297	0.0149320625	0.011205085	0.0127118	0.0	0.0
AT3G08030	0.20819786	0.4423043	0.17905574	0.11861712	0.15247421	0.64188194	0.51583153	1.1140141	0.111834735	0.15097159	0.12340784	0.23981237	0.1828896
AT3G08040	0.013180224	0.0035067734	0.0	0.55051726	0.017173175	0.0058385497	0.005149657	0.005155134	0.40128362	0.06873978	0.019983614	0.017159745	0.0
AT3G08490	0.00082030805	0.0013056591	0.0062290826	0.0020163155	0.0041648215	0.0019676827	0.00087157066	0.0004980445	0.003053227	0.0034964029	0.6154385	0.524038	0.0
AT3G08500	0.0023006708	0.0	0.0025756215	0.0	0.0	0.00462192	0.002353133	0.00072928396	0.0031544897	0.0	0.8972446	0.09855354	0.0
AT3G08505	0.0051785954	0.017964987	0.022265509	0.0007384956	0.0	0.0016514563	0.017341664	0.0032987033	0.0076150876	0.0073862225	0.0038517683	0.001867955	0.0
AT3G08510	0.10158028	0.0859598	0.11758089	0.15179773	0.08097215	0.12124243	0.08474195	0.0904	0.077309825	0.1136342	0.17133489	0.22713824	0.42910543
AT3G08520	0.1717465	0.27248356	0.19164233	0.20736378	0.13825269	0.121271126	0.5405084	0.32940805	0.6329777	0.21146896	0.120688565	0.5337733	0.14534773
AT3G08530	0.43753612	0.70575994	0.7997656	0.34104657	0.3449961	0.64093995	0.79417807	0.65793836	0.32924768	0.35439217	0.63132006	0.5321758	0.46943268
AT3G08550	0.14011501	0.19354632	0.19827268	0.14284132	0.079219125	0.23447497	0.2867262	0.24131101	0.12872174	0.12751319	0.4106896	0.3133128	0.17952646
AT3G08560	0.0009881752	0.00038998981	0.0	0.0022624338	0.0	0.00011291678	0.0043016616	0.001763342	0.0	0.0019844144	0.0038753748	0.0	0.011895667
AT3G08570	0.0039427355	0.0006191344	0.0	0.0021149965	0.0	0.0010375201	0.0018917352	0.00080784754	0.009735703	0.011350507	0.020533642	0.010416917	0.0
AT3G08580	3.0755548	3.9200552	2.1546662	3.170644	3.4907782	3.1929364	2.8049164	3.0026417	3.4613695	3.129436	3.1751168	3.5731206	2.8960109
AT3G08590	0.9637514	0.33730906	0.41617844	0.69249666	0.7561665	0.72964466	0.35355616	0.36848593	1.0874783	0.5975347	0.27193657	0.8578563	0.74391437
AT3G08600	0.07991392	0.08963131	0.020806082	0.16405486	0.0807358	0.143138	0.034979224	0.052452292	0.10282602	0.094047345	0.009461985	0.037142906	0.16955407
AT3G08610	2.321193	2.574165	1.6967827	2.2163544	2.4563994	2.6063495	2.0400662	2.3356555	2.3304024	2.3029215	2.2403355	2.4630098	2.0256627
AT3G08620	0.029543558	0.0026616524	0.010837081	0.0095681995	0.010632178	0.008091851	0.042983595	0.010774985	0.02648463	0.017881248	0.0022808765	0.023067098	0.016146975
AT3G08630	0.18090515	0.1550378	0.09415247	0.18528695	0.2756907	0.15436928	0.17305572	0.18774155	0.2325682	0.23982835	0.1575862	0.3208478	0.0582554
AT3G08640	0.16203119	0.025770448	0.07679341	0.3068755	0.13050544	0.061941974	0.16804868	0.06042085	0.28735104	0.13999774	0.017883494	0.17394193	0.07053326
AT3G08650	0.4593623	0.55604935	0.2695199	0.26816845	0.1485815	0.36448592	0.2648253	0.44008788	0.22576979	0.16122936	0.4213794	0.23129104	0.3173892
AT3G08660	0.0036494103	0.0	0.0	0.0047393213	0.0	0.0	0.00053383	0.0	0.0021995064	0.0	0.0	0.0	0.017608838
AT3G08670	0.051823724	0.03891464	0.02854256	0.022794422	0.046651687	0.08285184	0.09051283	0.05411352	0.03450147	0.021638056	0.107478656	0.063895494	0.052930575
AT3G08680	0.08020063	0.105035156	0.1933572	0.052891552	0.22258787	0.117271915	0.29549116	0.16263868	0.06680477	0.04639088	0.042265143	0.12112047	0.14140095
AT3G08690	0.1367905	0.22995247	1.5599897	0.2367976	0.9451255	0.15122311	1.1118779	0.46477866	0.25142726	0.4374538	0.10472375	0.3740627	1.3749532
AT3G08700	0.001109067	0.0032975269	0.049600586	0.0051672705	0.057950173	0.0027274329	0.047925536	0.009037863	0.004497239	0.021527536	0.007468622	0.0029241596	0.074373774
AT3G08710	0.36121255	0.54709	0.6819673	0.4176178	0.53066343	0.3482256	0.5864223	0.54751414	0.37433866	0.4512569	0.26702884	0.27339178	0.37981763
AT3G08720	0.35209754	0.16094124	0.36649737	0.29938555	0.18574415	0.2333519	0.43768895	0.22883295	0.20434168	0.18942042	0.16008428	0.10637557	0.11283363
AT3G08730	0.5593265	0.4792601	0.4681761	0.3785381	0.38051674	0.52524453	0.6466078	0.44731775	0.32579026	0.35486078	0.5104685	0.35323873	0.37898076
AT3G08740	0.018436756	0.0069582365	0.036894046	0.032217395	0.024490807	0.02271796	0.080289245	0.02737222	0.1434423	0.033391606	0.003699376	0.026490284	0.008200719
AT3G08750	0.0043487493	0.00039714336	0.0037534286	0.0029994615	0.0	0.0064538484	0.00385164	0.0017170304	0.0028530539	0.005609136	0.003439668	0.0011339454	0.019844802
AT3G08760	0.27072617	0.14546959	0.65847373	0.10421549	0.10940743	0.20595555	0.37159762	0.26986012	0.09951393	0.2361504	0.14651512	0.118289664	0.21810125
AT3G08780	0.2412879	0.28927326	0.16443591	0.17032032	0.1537571	0.17940825	0.2420752	0.1597599	0.17063348	0.17778799	0.2491616	0.2057179	0.2372945
AT3G08800	0.005783402	0.0020422945	0.010529939	0.0019210904	0.0068185604	0.005724517	0.013534636	0.006151501	0.007215779	0.0048304927	0.0015987579	0.0	0.0
AT3G08810	0.0025054538	0.00060311734	0.0	0.0009831866	0.0	0.0	0.0034570894	0.002648496	0.00025803613	0.0	0.0	0.0	0.0
AT3G08820	0.0020365082	0.0017817657	0.0019090567	0.0019366072	0.00077195273	0.0013804995	0.001145845	0.0014771986	0.0014575429	0.0004689936	0.0	0.0	0.0
AT3G08840	0.010926149	0.010590769	0.018830348	0.0107073635	0.011599249	0.012292763	0.021855606	0.013644277	0.028130379	0.025411982	0.013636719	0.053620923	0.02582667
AT3G08850	0.09102733	0.13559209	0.18879065	0.06827438	0.05579094	0.11271705	0.12178628	0.13424155	0.06838749	0.09928357	0.07400411	0.04328968	0.08586948
AT3G08880	0.119643115	0.05709286	0.12073835	0.11437546	0.03140891	0.09939993	0.14739673	0.06813831	0.10300367	0.090497606	0.1430512	0.22807229	0.017564101
AT3G08890	0.26112047	0.19701268	0.07082913	0.18890764	0.22885178	0.32168308	0.17310737	0.20219295	0.17159083	0.14455417	0.90539336	0.42893672	0.1986195
AT3G08900	0.0005654239	0.0033929572	0.0	0.0	0.0	0.00042416292	0.0013827111	0.0003744796	0.0005299394	0.0	0.0015749208	0.0	0.0
AT3G08910	0.1266467	0.2129856	0.12233792	0.09336343	0.10744083	0.097762346	0.15536454	0.12714301	0.0949516	0.1349305	0.18003622	0.14369039	0.08169863
AT3G08920	0.0017202763	0.0065993043	0.0061588944	0.015329233	0.019759905	0.0058261417	0.008969194	0.0058768746	0.020798616	0.023771152	0.0	0.02616059	0.0
AT3G08930	0.3192277	0.4504496	0.17064807	0.20838776	0.12785389	0.37857875	0.25058	0.5226827	0.17707016	0.2557043	0.4358809	0.37589055	0.22883344
AT3G08940	0.04436524	0.027784863	0.04429603	0.18371874	0.018649556	0.20203307	0.045967534	0.02733254	0.11068102	0.014438297	0.015149083	0.012339938	0.032198712
AT3G08943	0.07078031	0.032940336	0.04892423	0.07133945	0.048185226	0.02862897	0.08822178	0.0716009	0.108191155	0.08321148	0.010188849	0.06424412	0.016895974
AT3G08947	0.009732519	0.0008812938	0.013976472	0.009296396	0.0073059495	0.008125755	0.015931655	0.010661714	0.014912451	0.0122510465	0.0	0.014910873	0.020340363
AT3G08950	0.021048142	0.039645635	0.028866017	0.032950044	0.078388795	0.012164298	0.050974514	0.028607616	0.05882247	0.04005252	0.024020595	0.061417848	0.0
AT3G08960	0.034597103	0.06766854	0.020280978	0.028985253	0.0076620025	0.034121342	0.042182248	0.05618383	0.028483989	0.03057583	0.01637386	0.04002604	0.039609883
AT3G08970	0.037653845	0.09173228	0.31694764	0.022165619	0.030400751	0.036023773	0.21607235	0.17514433	0.025119824	0.019232357	0.35368255	0.016507886	0.029434433
AT3G08980	0.013133515	0.0067575383	0.018205613	0.0066065304	0.0132767465	0.0050445464	0.033209905	0.016063519	0.051138308	0.015014174	0.0082411235	0.04329902	0.004923045
AT3G08990	0.038290147	0.01342894	0.23449922	0.046941344	0.07665654	0.018418264	0.18593846	0.028974151	0.034146193	0.04410975	0.17470784	0.067860134	0.144573
AT3G09000	0.14790939	0.30251768	0.13654752	0.040843714	0.046313677	0.1554789	0.15599643	0.1811281	0.061494954	0.048645496	0.039359994	0.102335036	0.053803217
AT3G09010	0.0328708	0.01648675	0.0	0.015868222	0.008017934	0.015852503	0.001608036	0.025976824	0.023437172	0.04083681	0.0	0.0	0.0
AT3G09020	0.002908823	0.055753924	0.008537882	0.0037138325	0.0049767857	0.020001993	0.003178331	0.13539875	0.0026047947	0.008248611	0.005073222	0.0014166462	0.0
AT3G09030	0.09950279	0.10600974	0.11138692	0.06040599	0.036932636	0.06517806	0.14434606	0.072281905	0.04021149	0.057716537	0.07943877	0.08901789	0.04579957
AT3G09032	0.32815418	0.036671657	0.049099267	0.16984786	0.045475453	0.05036416	0.033916295	0.040075395	0.10444229	0.15361552	0.08463432	0.053746242	0.20963652
AT3G09035	0.14768326	0.0054835277	0.07936989	0.27245283	0.054912087	0.038278565	0.037821434	0.020154752	0.19529186	0.02077436	0.0046519507	0.009049608	0.025170855
AT3G09040	0.0013908241	0.0019001383	0.0044289473	0.0	0.0	0.0010596571	0.0005716324	0.00024928333	0.0033687514	0.0029541967	0.0011795134	0.0	0.0
AT3G09050	0.0	0.004353411	0.008721598	0.0014328404	0.0009091376	0.0031749941	0.013694496	0.0023823644	0.006286999	0.002813346	0.012655339	0.0018422045	0.013803497
AT3G09060	0.00039823967	0.00096384046	0.017667973	0.0009118624	0.0040858677	0.001805924	0.018930128	0.0021568066	0.0010038918	0.0016434385	0.013075688	0.0	0.0
AT3G09070	0.008752098	0.012371129	0.033797845	0.058676776	0.12730473	0.003994165	0.04415477	0.0064619565	0.057410747	0.17100355	0.02211456	0.25424874	0.26639158
AT3G09080	0.0	0.0	0.0	0.0008451206	0.00077195273	0.00038048773	0.0031667748	0.00092208426	0.001984149	0.004657656	0.0054406007	0.0	0.017389208
AT3G09085	0.2587817	0.09583553	0.09818943	0.17136885	0.07935656	0.15042786	0.07297835	0.10283858	0.18461052	0.22229451	0.30196035	0.25683835	0.12944515
AT3G09090	0.105909765	0.16211176	0.122156814	0.10067159	0.08090028	0.1049369	0.19685337	0.15529801	0.10911244	0.074546985	0.11849527	0.16898641	0.15907519
AT3G09100	0.07102813	0.043138314	0.13048297	0.03058284	0.028486429	0.071192086	0.120163515	0.066162825	0.05259159	0.05575543	0.053177472	0.027445907	0.03598232
AT3G09150	0.003319718	0.0016684461	0.009112809	0.032318715	0.012596018	0.0056109605	0.005357077	0.0015370204	0.026079059	0.010172009	0.008935669	0.007629457	0.03702736
AT3G09180	0.05325971	0.067144774	0.074516684	0.05356944	0.05295036	0.04496373	0.09015221	0.042302165	0.0555825	0.043619636	0.04287487	0.04375849	0.059664004
AT3G09190	0.0037404634	0.0017322412	0.0027253963	0.0068734223	0.0021430147	0.0026896547	0.0053925593	0.004602884	0.0022536558	0.0007508797	0.0	0.0	0.0
AT3G09200	0.99163413	1.7060078	1.1257186	1.2204468	1.258681	0.8451676	2.1061273	1.1722617	2.3164167	1.2906816	0.67215484	2.3609464	0.76431054
AT3G09210	0.057761807	0.05131751	0.06073172	0.055773076	0.04564887	0.0712439	0.047695383	0.03519445	0.11316993	0.06003763	0.037830926	0.058171283	0.048490517
AT3G09220	0.0	0.022094497	0.0	0.0032555216	0.008887236	0.015742578	0.0030767198	0.17932653	0.0025542132	0.0024022164	0.015526121	0.0	0.0
AT3G09230	0.040421747	0.094495915	0.06014768	0.03378592	0.015460826	0.042474605	0.069002874	0.056609653	0.051006	0.04490938	0.09722722	0.033000022	0.09409448
AT3G09240	0.00020566324	0.14042567	0.004836759	0.016442316	0.014140235	0.006522831	0.003232552	0.016011138	0.014365353	0.017611003	0.0	0.0	0.0
AT3G09250	0.023882791	0.014082548	0.016702622	0.023355136	0.027398761	0.026094642	0.02189232	0.032853976	0.040931165	0.010798733	0.012223538	0.016399616	0.0
AT3G09260	0.90904826	2.8692589	2.634549	1.0920032	1.02022	3.0230782	3.681583	4.3738165	1.1873921	1.3745073	0.8610387	1.5206532	1.4663454
AT3G09270	1.2115605	0.36516413	0.65931606	0.4219752	0.24472621	0.51020664	0.8129457	0.7490796	0.11880812	0.10744661	0.16007595	0.11383987	1.194749
AT3G09280	0.0	0.0030265152	0.0065625333	0.0	0.0	0.002787498	0.029519351	0.017349925	0.00014659397	0.00061248825	0.0	0.0	0.0
AT3G09290	0.0032033536	0.0	0.0	0.0	0.0	0.010490033	0.0	0.00023043758	0.0	0.0003766859	0.0018373355	0.0	0.0
AT3G09300	0.6746654	0.5922591	0.2350883	0.3038815	0.42902485	0.95123774	0.42339754	0.5874708	0.39596134	0.29936656	0.32119238	0.4866057	0.4158944
AT3G09310	0.0034750688	0.0027292725	0.013957549	0.004053298	0.0038506615	0.007995472	0.013280169	0.007876939	0.003572505	0.009774119	0.015506787	0.0011951893	0.011895667
AT3G09320	0.19874124	0.24869819	0.13672657	0.17509274	0.12468941	0.1667057	0.09319734	0.13624406	0.16251783	0.15891765	0.6378539	0.3482841	0.43123662
AT3G09330	0.004180718	0.106142744	0.0020239856	0.004041256	0.0010922386	0.0076565538	0.0033399765	0.004076174	0.0071372	0.008488543	0.014459513	0.0045313523	0.0
AT3G09350	0.13850483	0.14387423	0.6388041	0.0927385	0.15076512	0.15297745	0.33691266	0.24589498	0.17888066	0.16166596	0.10229487	0.13183326	0.20718831
AT3G09360	0.04594701	0.052871	0.06405648	0.019274179	0.041230597	0.029627228	0.09204899	0.06412999	0.045577973	0.061697997	0.051867854	0.113989964	0.10401014
AT3G09370	0.04806164	0.051630106	0.080908105	0.03795808	0.04540349	0.04799638	0.105094954	0.056458037	0.05148607	0.053363048	0.043192703	0.024677968	0.08425484
AT3G09390	0.40546903	0.051060952	0.22661516	0.03409492	0.062662564	0.11735107	0.4106169	0.07021041	0.056482304	0.036524728	0.011733832	0.0110960025	0.03385723
AT3G09405	0.0022673581	0.016380956	0.0	0.0	0.0	0.0055687795	0.001854259	0.014464605	0.0038002632	0.00035644794	0.0	0.0	0.0
